<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;23.11.2018;12:12:00;112660.0000000;112660.0000000;112630.0000000;112630.0000000;147
SPFB.RTS-12.18;1;23.11.2018;12:13:00;112640.0000000;112640.0000000;112590.0000000;112600.0000000;250
SPFB.RTS-12.18;1;23.11.2018;12:14:00;112620.0000000;112740.0000000;112570.0000000;112720.0000000;1494
SPFB.RTS-12.18;1;23.11.2018;12:15:00;112710.0000000;112780.0000000;112700.0000000;112750.0000000;594
SPFB.RTS-12.18;1;23.11.2018;12:16:00;112760.0000000;112800.0000000;112710.0000000;112750.0000000;585
SPFB.RTS-12.18;1;23.11.2018;12:17:00;112760.0000000;112780.0000000;112690.0000000;112720.0000000;426
SPFB.RTS-12.18;1;23.11.2018;12:18:00;112710.0000000;112770.0000000;112710.0000000;112770.0000000;173
SPFB.RTS-12.18;1;23.11.2018;12:19:00;112770.0000000;112770.0000000;112720.0000000;112740.0000000;141
SPFB.RTS-12.18;1;23.11.2018;12:20:00;112750.0000000;112770.0000000;112720.0000000;112760.0000000;247
SPFB.RTS-12.18;1;23.11.2018;12:21:00;112750.0000000;112760.0000000;112700.0000000;112700.0000000;306
SPFB.RTS-12.18;1;23.11.2018;12:22:00;112700.0000000;112710.0000000;112580.0000000;112610.0000000;1303
SPFB.RTS-12.18;1;23.11.2018;12:23:00;112600.0000000;112610.0000000;112520.0000000;112570.0000000;1116
SPFB.RTS-12.18;1;23.11.2018;12:24:00;112570.0000000;112620.0000000;112560.0000000;112610.0000000;431
SPFB.RTS-12.18;1;23.11.2018;12:25:00;112610.0000000;112710.0000000;112610.0000000;112710.0000000;448
SPFB.RTS-12.18;1;23.11.2018;12:26:00;112700.0000000;112700.0000000;112620.0000000;112640.0000000;230
SPFB.RTS-12.18;1;23.11.2018;12:27:00;112630.0000000;112630.0000000;112600.0000000;112610.0000000;137
SPFB.RTS-12.18;1;23.11.2018;12:28:00;112610.0000000;112650.0000000;112600.0000000;112650.0000000;430
SPFB.RTS-12.18;1;23.11.2018;12:29:00;112640.0000000;112690.0000000;112640.0000000;112670.0000000;169
SPFB.RTS-12.18;1;23.11.2018;12:30:00;112650.0000000;112660.0000000;112570.0000000;112580.0000000;645
SPFB.RTS-12.18;1;23.11.2018;12:31:00;112580.0000000;112590.0000000;112420.0000000;112480.0000000;3407
SPFB.RTS-12.18;1;23.11.2018;12:32:00;112480.0000000;112560.0000000;112470.0000000;112560.0000000;419
SPFB.RTS-12.18;1;23.11.2018;12:33:00;112550.0000000;112620.0000000;112540.0000000;112600.0000000;580
SPFB.RTS-12.18;1;23.11.2018;12:34:00;112590.0000000;112610.0000000;112540.0000000;112570.0000000;235
SPFB.RTS-12.18;1;23.11.2018;12:35:00;112570.0000000;112590.0000000;112510.0000000;112510.0000000;255
SPFB.RTS-12.18;1;23.11.2018;12:36:00;112530.0000000;112560.0000000;112520.0000000;112550.0000000;192
SPFB.RTS-12.18;1;23.11.2018;12:37:00;112540.0000000;112600.0000000;112520.0000000;112580.0000000;420
SPFB.RTS-12.18;1;23.11.2018;12:38:00;112570.0000000;112610.0000000;112530.0000000;112540.0000000;323
SPFB.RTS-12.18;1;23.11.2018;12:39:00;112540.0000000;112580.0000000;112530.0000000;112580.0000000;89
SPFB.RTS-12.18;1;23.11.2018;12:40:00;112580.0000000;112590.0000000;112530.0000000;112580.0000000;149
SPFB.RTS-12.18;1;23.11.2018;12:41:00;112580.0000000;112620.0000000;112550.0000000;112580.0000000;209
SPFB.RTS-12.18;1;23.11.2018;12:42:00;112590.0000000;112600.0000000;112580.0000000;112580.0000000;61
SPFB.RTS-12.18;1;23.11.2018;12:43:00;112570.0000000;112580.0000000;112540.0000000;112560.0000000;109
SPFB.RTS-12.18;1;23.11.2018;12:44:00;112560.0000000;112570.0000000;112500.0000000;112510.0000000;326
SPFB.RTS-12.18;1;23.11.2018;12:45:00;112500.0000000;112560.0000000;112500.0000000;112550.0000000;170
SPFB.RTS-12.18;1;23.11.2018;12:46:00;112550.0000000;112580.0000000;112550.0000000;112560.0000000;229
SPFB.RTS-12.18;1;23.11.2018;12:47:00;112560.0000000;112600.0000000;112550.0000000;112570.0000000;186
SPFB.RTS-12.18;1;23.11.2018;12:48:00;112570.0000000;112570.0000000;112520.0000000;112540.0000000;253
SPFB.RTS-12.18;1;23.11.2018;12:49:00;112530.0000000;112610.0000000;112530.0000000;112610.0000000;194
SPFB.RTS-12.18;1;23.11.2018;12:50:00;112600.0000000;112650.0000000;112590.0000000;112630.0000000;300
SPFB.RTS-12.18;1;23.11.2018;12:51:00;112630.0000000;112640.0000000;112560.0000000;112580.0000000;209
SPFB.RTS-12.18;1;23.11.2018;12:52:00;112580.0000000;112650.0000000;112580.0000000;112640.0000000;154
SPFB.RTS-12.18;1;23.11.2018;12:53:00;112640.0000000;112650.0000000;112620.0000000;112620.0000000;275
SPFB.RTS-12.18;1;23.11.2018;12:54:00;112620.0000000;112630.0000000;112570.0000000;112570.0000000;147
SPFB.RTS-12.18;1;23.11.2018;12:55:00;112570.0000000;112610.0000000;112570.0000000;112610.0000000;113
SPFB.RTS-12.18;1;23.11.2018;12:56:00;112600.0000000;112600.0000000;112570.0000000;112570.0000000;134
SPFB.RTS-12.18;1;23.11.2018;12:57:00;112580.0000000;112580.0000000;112560.0000000;112580.0000000;148
SPFB.RTS-12.18;1;23.11.2018;12:58:00;112590.0000000;112600.0000000;112590.0000000;112600.0000000;68
SPFB.RTS-12.18;1;23.11.2018;12:59:00;112580.0000000;112590.0000000;112570.0000000;112580.0000000;59
SPFB.RTS-12.18;1;23.11.2018;13:00:00;112590.0000000;112600.0000000;112570.0000000;112570.0000000;147
SPFB.RTS-12.18;1;23.11.2018;13:01:00;112570.0000000;112600.0000000;112550.0000000;112560.0000000;305
SPFB.RTS-12.18;1;23.11.2018;13:02:00;112550.0000000;112570.0000000;112510.0000000;112560.0000000;367
SPFB.RTS-12.18;1;23.11.2018;13:03:00;112570.0000000;112570.0000000;112510.0000000;112510.0000000;309
SPFB.RTS-12.18;1;23.11.2018;13:04:00;112510.0000000;112560.0000000;112500.0000000;112560.0000000;213
SPFB.RTS-12.18;1;23.11.2018;13:05:00;112550.0000000;112560.0000000;112550.0000000;112550.0000000;76
SPFB.RTS-12.18;1;23.11.2018;13:06:00;112550.0000000;112550.0000000;112530.0000000;112550.0000000;104
SPFB.RTS-12.18;1;23.11.2018;13:07:00;112550.0000000;112570.0000000;112530.0000000;112560.0000000;196
SPFB.RTS-12.18;1;23.11.2018;13:08:00;112560.0000000;112600.0000000;112540.0000000;112590.0000000;208
SPFB.RTS-12.18;1;23.11.2018;13:09:00;112600.0000000;112600.0000000;112580.0000000;112580.0000000;31
SPFB.RTS-12.18;1;23.11.2018;13:10:00;112570.0000000;112590.0000000;112560.0000000;112570.0000000;43
SPFB.RTS-12.18;1;23.11.2018;13:11:00;112550.0000000;112600.0000000;112550.0000000;112580.0000000;120
SPFB.RTS-12.18;1;23.11.2018;13:12:00;112590.0000000;112650.0000000;112590.0000000;112650.0000000;371
SPFB.RTS-12.18;1;23.11.2018;13:13:00;112650.0000000;112730.0000000;112640.0000000;112700.0000000;558
SPFB.RTS-12.18;1;23.11.2018;13:14:00;112690.0000000;112710.0000000;112650.0000000;112670.0000000;271
SPFB.RTS-12.18;1;23.11.2018;13:15:00;112670.0000000;112670.0000000;112630.0000000;112660.0000000;116
SPFB.RTS-12.18;1;23.11.2018;13:16:00;112650.0000000;112670.0000000;112610.0000000;112610.0000000;308
SPFB.RTS-12.18;1;23.11.2018;13:17:00;112610.0000000;112630.0000000;112580.0000000;112590.0000000;283
SPFB.RTS-12.18;1;23.11.2018;13:18:00;112600.0000000;112620.0000000;112580.0000000;112580.0000000;191
SPFB.RTS-12.18;1;23.11.2018;13:19:00;112580.0000000;112590.0000000;112540.0000000;112590.0000000;371
SPFB.RTS-12.18;1;23.11.2018;13:20:00;112580.0000000;112590.0000000;112550.0000000;112560.0000000;155
SPFB.RTS-12.18;1;23.11.2018;13:21:00;112550.0000000;112580.0000000;112520.0000000;112540.0000000;265
SPFB.RTS-12.18;1;23.11.2018;13:22:00;112560.0000000;112560.0000000;112520.0000000;112560.0000000;99
SPFB.RTS-12.18;1;23.11.2018;13:23:00;112560.0000000;112570.0000000;112550.0000000;112570.0000000;69
SPFB.RTS-12.18;1;23.11.2018;13:24:00;112560.0000000;112580.0000000;112560.0000000;112570.0000000;45
SPFB.RTS-12.18;1;23.11.2018;13:25:00;112560.0000000;112570.0000000;112550.0000000;112570.0000000;75
SPFB.RTS-12.18;1;23.11.2018;13:26:00;112560.0000000;112570.0000000;112500.0000000;112530.0000000;444
SPFB.RTS-12.18;1;23.11.2018;13:27:00;112520.0000000;112530.0000000;112500.0000000;112520.0000000;73
SPFB.RTS-12.18;1;23.11.2018;13:28:00;112510.0000000;112540.0000000;112510.0000000;112510.0000000;83
SPFB.RTS-12.18;1;23.11.2018;13:29:00;112520.0000000;112520.0000000;112320.0000000;112330.0000000;3290
SPFB.RTS-12.18;1;23.11.2018;13:30:00;112320.0000000;112330.0000000;112180.0000000;112180.0000000;4974
SPFB.RTS-12.18;1;23.11.2018;13:31:00;112180.0000000;112260.0000000;112150.0000000;112190.0000000;2537
SPFB.RTS-12.18;1;23.11.2018;13:32:00;112200.0000000;112240.0000000;112110.0000000;112120.0000000;1615
SPFB.RTS-12.18;1;23.11.2018;13:33:00;112120.0000000;112130.0000000;112030.0000000;112080.0000000;2415
SPFB.RTS-12.18;1;23.11.2018;13:34:00;112080.0000000;112150.0000000;112050.0000000;112120.0000000;1288
SPFB.RTS-12.18;1;23.11.2018;13:35:00;112120.0000000;112150.0000000;112070.0000000;112100.0000000;796
SPFB.RTS-12.18;1;23.11.2018;13:36:00;112100.0000000;112110.0000000;111980.0000000;112010.0000000;2614
SPFB.RTS-12.18;1;23.11.2018;13:37:00;112010.0000000;112010.0000000;111830.0000000;111830.0000000;3967
SPFB.RTS-12.18;1;23.11.2018;13:38:00;111850.0000000;111920.0000000;111770.0000000;111810.0000000;3332
SPFB.RTS-12.18;1;23.11.2018;13:39:00;111810.0000000;111840.0000000;111740.0000000;111800.0000000;2953
SPFB.RTS-12.18;1;23.11.2018;13:40:00;111810.0000000;111850.0000000;111740.0000000;111810.0000000;1139
SPFB.RTS-12.18;1;23.11.2018;13:41:00;111830.0000000;111830.0000000;111750.0000000;111790.0000000;1002
SPFB.RTS-12.18;1;23.11.2018;13:42:00;111790.0000000;111870.0000000;111760.0000000;111850.0000000;1073
SPFB.RTS-12.18;1;23.11.2018;13:43:00;111850.0000000;111920.0000000;111830.0000000;111880.0000000;1176
SPFB.RTS-12.18;1;23.11.2018;13:44:00;111870.0000000;111930.0000000;111860.0000000;111920.0000000;1003
SPFB.RTS-12.18;1;23.11.2018;13:45:00;111910.0000000;111960.0000000;111850.0000000;111930.0000000;914
SPFB.RTS-12.18;1;23.11.2018;13:46:00;111930.0000000;111940.0000000;111850.0000000;111900.0000000;1141
SPFB.RTS-12.18;1;23.11.2018;13:47:00;111900.0000000;111910.0000000;111860.0000000;111890.0000000;368
SPFB.RTS-12.18;1;23.11.2018;13:48:00;111880.0000000;111940.0000000;111850.0000000;111920.0000000;467
SPFB.RTS-12.18;1;23.11.2018;13:49:00;111940.0000000;111940.0000000;111870.0000000;111910.0000000;506
SPFB.RTS-12.18;1;23.11.2018;13:50:00;111900.0000000;111930.0000000;111850.0000000;111850.0000000;503
SPFB.RTS-12.18;1;23.11.2018;13:51:00;111870.0000000;111880.0000000;111820.0000000;111870.0000000;445
SPFB.RTS-12.18;1;23.11.2018;13:52:00;111870.0000000;111900.0000000;111840.0000000;111870.0000000;330
SPFB.RTS-12.18;1;23.11.2018;13:53:00;111870.0000000;111890.0000000;111840.0000000;111870.0000000;181
SPFB.RTS-12.18;1;23.11.2018;13:54:00;111880.0000000;111940.0000000;111880.0000000;111920.0000000;276
SPFB.RTS-12.18;1;23.11.2018;13:55:00;111920.0000000;111920.0000000;111840.0000000;111920.0000000;476
SPFB.RTS-12.18;1;23.11.2018;13:56:00;111920.0000000;111920.0000000;111690.0000000;111710.0000000;1529
SPFB.RTS-12.18;1;23.11.2018;13:57:00;111710.0000000;111830.0000000;111660.0000000;111810.0000000;1498
SPFB.RTS-12.18;1;23.11.2018;13:58:00;111820.0000000;111820.0000000;111750.0000000;111800.0000000;420
SPFB.RTS-12.18;1;23.11.2018;13:59:00;111790.0000000;111820.0000000;111760.0000000;111810.0000000;415
SPFB.RTS-12.18;1;23.11.2018;14:00:00;111810.0000000;111820.0000000;111660.0000000;111670.0000000;1022
SPFB.RTS-12.18;1;23.11.2018;14:06:00;111680.0000000;111790.0000000;111670.0000000;111740.0000000;1526
SPFB.RTS-12.18;1;23.11.2018;14:07:00;111740.0000000;111740.0000000;111680.0000000;111700.0000000;518
SPFB.RTS-12.18;1;23.11.2018;14:08:00;111700.0000000;111720.0000000;111620.0000000;111660.0000000;784
SPFB.RTS-12.18;1;23.11.2018;14:09:00;111650.0000000;111710.0000000;111650.0000000;111690.0000000;454
SPFB.RTS-12.18;1;23.11.2018;14:10:00;111680.0000000;111700.0000000;111620.0000000;111660.0000000;529
SPFB.RTS-12.18;1;23.11.2018;14:11:00;111660.0000000;111720.0000000;111600.0000000;111650.0000000;1815
SPFB.RTS-12.18;1;23.11.2018;14:12:00;111650.0000000;111660.0000000;111610.0000000;111610.0000000;699
SPFB.RTS-12.18;1;23.11.2018;14:13:00;111610.0000000;111610.0000000;111580.0000000;111590.0000000;459
SPFB.RTS-12.18;1;23.11.2018;14:14:00;111600.0000000;111620.0000000;111590.0000000;111620.0000000;344
SPFB.RTS-12.18;1;23.11.2018;14:15:00;111610.0000000;111650.0000000;111600.0000000;111630.0000000;411
SPFB.RTS-12.18;1;23.11.2018;14:16:00;111630.0000000;111690.0000000;111620.0000000;111680.0000000;820
SPFB.RTS-12.18;1;23.11.2018;14:17:00;111670.0000000;111750.0000000;111670.0000000;111730.0000000;814
SPFB.RTS-12.18;1;23.11.2018;14:18:00;111750.0000000;111770.0000000;111710.0000000;111760.0000000;557
SPFB.RTS-12.18;1;23.11.2018;14:19:00;111770.0000000;111770.0000000;111710.0000000;111750.0000000;284
SPFB.RTS-12.18;1;23.11.2018;14:20:00;111750.0000000;111770.0000000;111720.0000000;111730.0000000;130
SPFB.RTS-12.18;1;23.11.2018;14:21:00;111730.0000000;111790.0000000;111730.0000000;111740.0000000;264
SPFB.RTS-12.18;1;23.11.2018;14:22:00;111750.0000000;111760.0000000;111720.0000000;111750.0000000;297
SPFB.RTS-12.18;1;23.11.2018;14:23:00;111730.0000000;111750.0000000;111720.0000000;111740.0000000;128
SPFB.RTS-12.18;1;23.11.2018;14:24:00;111730.0000000;111770.0000000;111710.0000000;111760.0000000;349
SPFB.RTS-12.18;1;23.11.2018;14:25:00;111760.0000000;111760.0000000;111710.0000000;111720.0000000;175
SPFB.RTS-12.18;1;23.11.2018;14:26:00;111720.0000000;111740.0000000;111690.0000000;111720.0000000;381
SPFB.RTS-12.18;1;23.11.2018;14:27:00;111730.0000000;111770.0000000;111710.0000000;111730.0000000;151
SPFB.RTS-12.18;1;23.11.2018;14:28:00;111720.0000000;111750.0000000;111700.0000000;111750.0000000;209
SPFB.RTS-12.18;1;23.11.2018;14:29:00;111760.0000000;111780.0000000;111750.0000000;111770.0000000;239
SPFB.RTS-12.18;1;23.11.2018;14:30:00;111760.0000000;111770.0000000;111710.0000000;111730.0000000;187
SPFB.RTS-12.18;1;23.11.2018;14:31:00;111740.0000000;111920.0000000;111700.0000000;111910.0000000;1689
SPFB.RTS-12.18;1;23.11.2018;14:32:00;111900.0000000;111950.0000000;111840.0000000;111850.0000000;723
SPFB.RTS-12.18;1;23.11.2018;14:33:00;111850.0000000;111850.0000000;111800.0000000;111810.0000000;747
SPFB.RTS-12.18;1;23.11.2018;14:34:00;111830.0000000;111830.0000000;111790.0000000;111800.0000000;354
SPFB.RTS-12.18;1;23.11.2018;14:35:00;111810.0000000;111810.0000000;111780.0000000;111790.0000000;205
SPFB.RTS-12.18;1;23.11.2018;14:36:00;111790.0000000;111820.0000000;111770.0000000;111810.0000000;241
SPFB.RTS-12.18;1;23.11.2018;14:37:00;111810.0000000;111820.0000000;111770.0000000;111770.0000000;301
SPFB.RTS-12.18;1;23.11.2018;14:38:00;111770.0000000;111790.0000000;111750.0000000;111760.0000000;174
SPFB.RTS-12.18;1;23.11.2018;14:39:00;111760.0000000;111790.0000000;111750.0000000;111780.0000000;207
SPFB.RTS-12.18;1;23.11.2018;14:40:00;111770.0000000;111820.0000000;111750.0000000;111810.0000000;381
SPFB.RTS-12.18;1;23.11.2018;14:41:00;111820.0000000;111870.0000000;111790.0000000;111800.0000000;507
SPFB.RTS-12.18;1;23.11.2018;14:42:00;111800.0000000;111820.0000000;111780.0000000;111780.0000000;286
SPFB.RTS-12.18;1;23.11.2018;14:43:00;111770.0000000;111800.0000000;111770.0000000;111780.0000000;121
SPFB.RTS-12.18;1;23.11.2018;14:44:00;111780.0000000;111830.0000000;111780.0000000;111800.0000000;208
SPFB.RTS-12.18;1;23.11.2018;14:45:00;111800.0000000;111840.0000000;111800.0000000;111820.0000000;163
SPFB.RTS-12.18;1;23.11.2018;14:46:00;111840.0000000;111840.0000000;111770.0000000;111790.0000000;213
SPFB.RTS-12.18;1;23.11.2018;14:47:00;111800.0000000;111820.0000000;111760.0000000;111800.0000000;311
SPFB.RTS-12.18;1;23.11.2018;14:48:00;111790.0000000;111820.0000000;111790.0000000;111800.0000000;65
SPFB.RTS-12.18;1;23.11.2018;14:49:00;111800.0000000;111810.0000000;111780.0000000;111810.0000000;69
SPFB.RTS-12.18;1;23.11.2018;14:50:00;111800.0000000;111810.0000000;111780.0000000;111810.0000000;159
SPFB.RTS-12.18;1;23.11.2018;14:51:00;111810.0000000;111820.0000000;111790.0000000;111800.0000000;127
SPFB.RTS-12.18;1;23.11.2018;14:52:00;111790.0000000;111790.0000000;111760.0000000;111760.0000000;172
SPFB.RTS-12.18;1;23.11.2018;14:53:00;111770.0000000;111840.0000000;111750.0000000;111810.0000000;301
SPFB.RTS-12.18;1;23.11.2018;14:54:00;111800.0000000;111810.0000000;111780.0000000;111800.0000000;103
SPFB.RTS-12.18;1;23.11.2018;14:55:00;111800.0000000;111800.0000000;111760.0000000;111780.0000000;109
SPFB.RTS-12.18;1;23.11.2018;14:56:00;111790.0000000;111790.0000000;111730.0000000;111770.0000000;333
SPFB.RTS-12.18;1;23.11.2018;14:57:00;111780.0000000;111840.0000000;111770.0000000;111830.0000000;272
SPFB.RTS-12.18;1;23.11.2018;14:58:00;111820.0000000;111840.0000000;111770.0000000;111770.0000000;143
SPFB.RTS-12.18;1;23.11.2018;14:59:00;111770.0000000;111790.0000000;111740.0000000;111770.0000000;383
SPFB.RTS-12.18;1;23.11.2018;15:00:00;111760.0000000;111780.0000000;111740.0000000;111770.0000000;62
SPFB.RTS-12.18;1;23.11.2018;15:01:00;111780.0000000;111820.0000000;111750.0000000;111800.0000000;209
SPFB.RTS-12.18;1;23.11.2018;15:02:00;111790.0000000;111800.0000000;111770.0000000;111780.0000000;101
SPFB.RTS-12.18;1;23.11.2018;15:03:00;111780.0000000;111800.0000000;111760.0000000;111800.0000000;227
SPFB.RTS-12.18;1;23.11.2018;15:04:00;111800.0000000;111820.0000000;111770.0000000;111820.0000000;148
SPFB.RTS-12.18;1;23.11.2018;15:05:00;111820.0000000;111860.0000000;111820.0000000;111860.0000000;288
SPFB.RTS-12.18;1;23.11.2018;15:06:00;111860.0000000;111860.0000000;111770.0000000;111790.0000000;324
SPFB.RTS-12.18;1;23.11.2018;15:07:00;111790.0000000;111790.0000000;111740.0000000;111750.0000000;264
SPFB.RTS-12.18;1;23.11.2018;15:08:00;111750.0000000;111770.0000000;111720.0000000;111750.0000000;335
SPFB.RTS-12.18;1;23.11.2018;15:09:00;111760.0000000;111780.0000000;111720.0000000;111750.0000000;416
SPFB.RTS-12.18;1;23.11.2018;15:10:00;111750.0000000;111750.0000000;111700.0000000;111720.0000000;672
SPFB.RTS-12.18;1;23.11.2018;15:11:00;111730.0000000;111770.0000000;111710.0000000;111760.0000000;197
SPFB.RTS-12.18;1;23.11.2018;15:12:00;111770.0000000;111780.0000000;111710.0000000;111730.0000000;644
SPFB.RTS-12.18;1;23.11.2018;15:13:00;111740.0000000;111790.0000000;111720.0000000;111780.0000000;518
SPFB.RTS-12.18;1;23.11.2018;15:14:00;111790.0000000;111820.0000000;111760.0000000;111820.0000000;295
SPFB.RTS-12.18;1;23.11.2018;15:15:00;111800.0000000;111810.0000000;111770.0000000;111790.0000000;161
SPFB.RTS-12.18;1;23.11.2018;15:16:00;111790.0000000;111830.0000000;111760.0000000;111820.0000000;473
SPFB.RTS-12.18;1;23.11.2018;15:17:00;111820.0000000;111880.0000000;111810.0000000;111880.0000000;1034
SPFB.RTS-12.18;1;23.11.2018;15:18:00;111870.0000000;111880.0000000;111830.0000000;111840.0000000;261
SPFB.RTS-12.18;1;23.11.2018;15:19:00;111840.0000000;111880.0000000;111830.0000000;111870.0000000;246
SPFB.RTS-12.18;1;23.11.2018;15:20:00;111870.0000000;111870.0000000;111840.0000000;111840.0000000;98
SPFB.RTS-12.18;1;23.11.2018;15:21:00;111830.0000000;111850.0000000;111820.0000000;111830.0000000;171
SPFB.RTS-12.18;1;23.11.2018;15:22:00;111830.0000000;111840.0000000;111780.0000000;111820.0000000;292
SPFB.RTS-12.18;1;23.11.2018;15:23:00;111820.0000000;111860.0000000;111810.0000000;111850.0000000;283
SPFB.RTS-12.18;1;23.11.2018;15:24:00;111850.0000000;111880.0000000;111840.0000000;111860.0000000;221
SPFB.RTS-12.18;1;23.11.2018;15:25:00;111860.0000000;111890.0000000;111840.0000000;111890.0000000;253
SPFB.RTS-12.18;1;23.11.2018;15:26:00;111890.0000000;111930.0000000;111860.0000000;111880.0000000;348
SPFB.RTS-12.18;1;23.11.2018;15:27:00;111860.0000000;111900.0000000;111860.0000000;111880.0000000;88
SPFB.RTS-12.18;1;23.11.2018;15:28:00;111890.0000000;111890.0000000;111850.0000000;111850.0000000;64
SPFB.RTS-12.18;1;23.11.2018;15:29:00;111830.0000000;111840.0000000;111800.0000000;111840.0000000;325
SPFB.RTS-12.18;1;23.11.2018;15:30:00;111840.0000000;111890.0000000;111840.0000000;111860.0000000;390
SPFB.RTS-12.18;1;23.11.2018;15:31:00;111840.0000000;111880.0000000;111840.0000000;111860.0000000;203
SPFB.RTS-12.18;1;23.11.2018;15:32:00;111850.0000000;111890.0000000;111820.0000000;111830.0000000;444
SPFB.RTS-12.18;1;23.11.2018;15:33:00;111840.0000000;111840.0000000;111790.0000000;111790.0000000;456
SPFB.RTS-12.18;1;23.11.2018;15:34:00;111800.0000000;111840.0000000;111800.0000000;111840.0000000;130
SPFB.RTS-12.18;1;23.11.2018;15:35:00;111830.0000000;111830.0000000;111800.0000000;111800.0000000;91
SPFB.RTS-12.18;1;23.11.2018;15:36:00;111810.0000000;111830.0000000;111800.0000000;111820.0000000;135
SPFB.RTS-12.18;1;23.11.2018;15:37:00;111830.0000000;111910.0000000;111830.0000000;111880.0000000;593
SPFB.RTS-12.18;1;23.11.2018;15:38:00;111880.0000000;111920.0000000;111880.0000000;111900.0000000;328
